sample_id,piece_id,cavity_id,shape_family,is_mvp,rotation_deg,label,split,heldout_family_fold,cavity_source,piece_height_mm,cavity_depth_mm,p_mask_area_px,c_mask_area_px,iou
13795,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,70,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.917629
13796,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,80,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877038
13797,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,90,0,test,2,shallow_depth,61.079,4.144,5497,5657,0.864913
13798,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,100,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877451
13799,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,110,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.918491
13800,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,120,0,train,2,shallow_depth,61.079,4.144,5497,5657,0.972915
13801,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,130,0,val,2,shallow_depth,61.079,4.144,5443,5657,0.917629
13802,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,140,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877038
13803,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,150,0,train,2,shallow_depth,61.079,4.144,5497,5657,0.864913
13804,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,160,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877451
13805,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,170,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.918491
13806,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,180,0,train,2,shallow_depth,61.079,4.144,5497,5657,0.972915
13807,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,190,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.917629
13808,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,200,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877038
13809,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,210,0,test,2,shallow_depth,61.079,4.144,5497,5657,0.864913
13810,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,220,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877451
13811,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,230,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.918491
13812,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,240,0,test,2,shallow_depth,61.079,4.144,5497,5657,0.972915
13813,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,250,0,test,2,shallow_depth,61.079,4.144,5443,5657,0.917629
13814,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,260,0,val,2,shallow_depth,61.079,4.144,5443,5657,0.877038
13815,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,270,0,train,2,shallow_depth,61.079,4.144,5497,5657,0.864913
13816,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,280,0,val,2,shallow_depth,61.079,4.144,5443,5657,0.877451
13817,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,290,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.918491
13818,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,300,0,train,2,shallow_depth,61.079,4.144,5497,5657,0.972915
13819,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,310,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.917629
13820,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,320,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.877038
13821,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,330,0,val,2,shallow_depth,61.079,4.144,5497,5657,0.864913
13822,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,340,0,val,2,shallow_depth,61.079,4.144,5443,5657,0.877451
13823,regular_polygon_014,regular_polygon_014_cav05,regular_polygon,False,350,0,train,2,shallow_depth,61.079,4.144,5443,5657,0.918491
13824,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,0,1,val,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.542596
13825,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,10,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13826,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,20,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13827,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,30,1,test,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.558685
13828,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,40,1,val,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13829,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,50,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13830,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,60,1,train,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.542596
13831,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,70,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13832,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,80,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13833,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,90,1,test,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.558685
13834,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,100,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13835,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,110,1,val,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13836,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,120,1,test,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.542596
13837,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,130,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13838,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,140,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13839,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,150,1,train,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.558685
13840,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,160,1,val,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13841,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,170,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13842,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,180,1,train,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.542596
13843,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,190,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13844,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,200,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13845,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,210,1,train,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.558685
13846,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,220,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13847,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,230,1,val,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13848,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,240,1,train,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.542596
13849,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,250,1,val,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13850,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,260,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13851,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,270,1,test,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.558685
13852,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,280,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13853,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,290,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13854,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,300,1,val,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.542596
13855,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,310,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13856,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,320,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13857,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,330,1,test,2,other_piece_no_clearance,61.079,79.28,5497,9801,0.558685
13858,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,340,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.547398
13859,regular_polygon_014,regular_polygon_014_cav06,regular_polygon,False,350,1,train,2,other_piece_no_clearance,61.079,79.28,5443,9801,0.541185
13860,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,0,1,train,2,matching_clearance,22.869,83.747,1820,1910,0.955328
13861,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,10,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.771207
13862,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,20,0,val,2,matching_clearance,22.869,83.747,1857,1910,0.652105
13863,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,30,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.576476
13864,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,40,0,test,2,matching_clearance,22.869,83.747,1857,1910,0.530671
13865,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,50,0,val,2,matching_clearance,22.869,83.747,1857,1910,0.507166
13866,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,60,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.49961
13867,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,70,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.507823
13868,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,80,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.531316
13869,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,90,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.577015
13870,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,100,0,val,2,matching_clearance,22.869,83.747,1855,1910,0.654645
13871,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,110,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.77538
13872,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,120,1,train,2,matching_clearance,22.869,83.747,1820,1910,0.955328
13873,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,130,0,test,2,matching_clearance,22.869,83.747,1857,1910,0.771207
13874,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,140,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.652105
13875,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,150,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.576476
13876,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,160,0,test,2,matching_clearance,22.869,83.747,1857,1910,0.530671
13877,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,170,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.507166
13878,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,180,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.49961
13879,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,190,0,val,2,matching_clearance,22.869,83.747,1855,1910,0.507823
13880,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,200,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.531316
13881,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,210,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.577015
13882,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,220,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.654645
13883,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,230,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.77538
13884,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,240,1,train,2,matching_clearance,22.869,83.747,1820,1910,0.955328
13885,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,250,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.771207
13886,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,260,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.652105
13887,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,270,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.576476
13888,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,280,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.530671
13889,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,290,0,train,2,matching_clearance,22.869,83.747,1857,1910,0.507166
13890,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,300,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.49961
13891,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,310,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.507823
13892,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,320,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.531316
13893,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,330,0,train,2,matching_clearance,22.869,83.747,1820,1910,0.577015
13894,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,340,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.654645
13895,regular_polygon_015,regular_polygon_015_cav00,regular_polygon,False,350,0,train,2,matching_clearance,22.869,83.747,1855,1910,0.77538
13896,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,0,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.700059
13897,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,10,0,val,2,other_piece_matching,22.869,86.591,1857,1900,0.660527
13898,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,20,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.625625
13899,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,30,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.615347
13900,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,40,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.625625
13901,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,50,0,val,2,other_piece_matching,22.869,86.591,1857,1900,0.660527
13902,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,60,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.700059
13903,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,70,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.660599
13904,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,80,0,val,2,other_piece_matching,22.869,86.591,1855,1900,0.625555
13905,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,90,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.615347
13906,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,100,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.625555
13907,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,110,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.660599
13908,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,120,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.700059
13909,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,130,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.660527
13910,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,140,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.625625
13911,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,150,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.615347
13912,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,160,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.625625
13913,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,170,0,val,2,other_piece_matching,22.869,86.591,1857,1900,0.660527
13914,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,180,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.700059
13915,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,190,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.660599
13916,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,200,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.625555
13917,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,210,0,val,2,other_piece_matching,22.869,86.591,1820,1900,0.615347
13918,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,220,0,val,2,other_piece_matching,22.869,86.591,1855,1900,0.625555
13919,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,230,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.660599
13920,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,240,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.700059
13921,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,250,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.660527
13922,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,260,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.625625
13923,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,270,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.615347
13924,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,280,0,test,2,other_piece_matching,22.869,86.591,1857,1900,0.625625
13925,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,290,0,train,2,other_piece_matching,22.869,86.591,1857,1900,0.660527
13926,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,300,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.700059
13927,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,310,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.660599
13928,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,320,0,train,2,other_piece_matching,22.869,86.591,1855,1900,0.625555
13929,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,330,0,train,2,other_piece_matching,22.869,86.591,1820,1900,0.615347
13930,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,340,0,val,2,other_piece_matching,22.869,86.591,1855,1900,0.625555
13931,regular_polygon_015,regular_polygon_015_cav01,regular_polygon,False,350,0,test,2,other_piece_matching,22.869,86.591,1855,1900,0.660599
13932,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,0,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.635226
13933,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,10,0,test,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.634352
13934,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,20,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.579155
13935,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,30,0,test,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.524696
13936,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,40,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.489152
13937,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,50,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.470029
13938,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,60,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.463084
13939,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,70,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.470344
13940,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,80,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.489794
13941,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,90,0,val,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.524948
13942,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,100,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.580834
13943,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,110,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.635458
13944,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,120,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.635226
13945,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,130,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.634352
13946,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,140,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.579155
13947,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,150,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.524696
13948,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,160,0,val,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.489152
13949,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,170,0,test,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.470029
13950,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,180,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.463084
13951,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,190,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.470344
13952,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,200,0,val,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.489794
13953,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,210,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.524948
13954,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,220,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.580834
13955,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,230,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.635458
13956,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,240,0,test,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.635226
13957,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,250,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.634352
13958,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,260,0,train,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.579155
13959,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,270,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.524696
13960,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,280,0,val,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.489152
13961,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,290,0,val,2,scale_minus_20_percent,22.869,50.644,1857,1193,0.470029
13962,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,300,0,train,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.463084
13963,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,310,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.470344
13964,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,320,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.489794
13965,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,330,0,test,2,scale_minus_20_percent,22.869,50.644,1820,1193,0.524948
13966,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,340,0,test,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.580834
13967,regular_polygon_015,regular_polygon_015_cav02,regular_polygon,False,350,0,train,2,scale_minus_20_percent,22.869,50.644,1855,1193,0.635458
13968,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,0,1,test,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.832349
13969,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,10,1,val,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.747971
13970,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,20,0,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.640185
13971,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,30,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.568367
13972,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,40,0,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.523771
13973,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,50,0,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.501
13974,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,60,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.493679
13975,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,70,0,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.501242
13976,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,80,0,test,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.524179
13977,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,90,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.568268
13978,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,100,0,test,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.641423
13979,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,110,1,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.750265
13980,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,120,1,test,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.832349
13981,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,130,1,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.747971
13982,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,140,0,test,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.640185
13983,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,150,0,val,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.568367
13984,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,160,0,test,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.523771
13985,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,170,0,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.501
13986,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,180,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.493679
13987,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,190,0,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.501242
13988,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,200,0,test,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.524179
13989,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,210,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.568268
13990,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,220,0,val,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.641423
13991,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,230,1,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.750265
13992,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,240,1,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.832349
